Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Multiple Address Checkout,Chrome 74.0.3729.169,,2019-06-17 14:52:31,2019-06-17 14:53:47,1m - 15.295s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-17 14:52:32,2019-06-17 14:53:30,58.772s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 14:52:32,2019-06-17 14:52:38,6.017s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 14:52:38,2019-06-17 14:52:47,8.694s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 14:52:47,2019-06-17 14:52:48,1.139s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 14:52:48,2019-06-17 14:52:58,10.025s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 14:52:58,2019-06-17 14:52:58,0.139s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 14:52:58,2019-06-17 14:52:58,0.071s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 14:52:58,2019-06-17 14:53:08,10.005s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-17 14:53:08,2019-06-17 14:53:08,0.125s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 14:53:08,2019-06-17 14:53:10,2.434s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-17 14:53:10,2019-06-17 14:53:11,0.461s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-17 14:53:11,2019-06-17 14:53:11,0.164s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 14:53:11,2019-06-17 14:53:16,5.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 14:53:16,2019-06-17 14:53:20,4.190s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 14:53:20,2019-06-17 14:53:30,10.004s,PASSED
,,,,,,
Test Cases/Multi Add To Cart,Chrome 74.0.3729.169,,2019-06-17 14:53:30,2019-06-17 14:53:46,15.524s,FAILED
"mouseOver(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_SHOP""))",Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.075s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.002s,NOT_RUN
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.002s,NOT_RUN
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.002s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.001s,NOT_RUN
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.001s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.001s,NOT_RUN
"mouseOver(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_SHOP""))",Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:31,0.100s,PASSED
"click(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_Work Wear""))",Chrome 74.0.3729.169,,2019-06-17 14:53:31,2019-06-17 14:53:40,9.348s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 14:53:40,2019-06-17 14:53:45,5.004s,PASSED
"scrollToElement(findTestObject(""Filter_Sort/Page_Work Wear - DRESSES - SHOP/img_Quick View_imgage-additional""), 5)",Chrome 74.0.3729.169,,2019-06-17 14:53:45,2019-06-17 14:53:45,0.107s,PASSED
"mouseOver(findTestObject(""Filter_Sort/Page_Work Wear - DRESSES - SHOP/img_Quick View_imgage-additional""))",Chrome 74.0.3729.169,,2019-06-17 14:53:45,2019-06-17 14:53:45,0.045s,PASSED
"click(findTestObject(""Filter_Sort/Page_Work Wear - DRESSES - SHOP/img_Quick View_imgage-additional""))",Chrome 74.0.3729.169,,2019-06-17 14:53:45,2019-06-17 14:53:46,0.580s,FAILED
