Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Receipt,Chrome 74.0.3729.169,,2019-06-17 11:42:38,2019-06-17 11:44:45,2m - 6.342s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-17 11:42:39,2019-06-17 11:43:39,1m - 0.050s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 11:42:39,2019-06-17 11:42:45,6.338s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 11:42:45,2019-06-17 11:42:54,8.896s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 11:42:54,2019-06-17 11:42:55,1.198s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:42:55,2019-06-17 11:43:05,10.025s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 11:43:05,2019-06-17 11:43:05,0.149s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 11:43:05,2019-06-17 11:43:06,0.075s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:43:06,2019-06-17 11:43:16,10.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-17 11:43:16,2019-06-17 11:43:16,0.149s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 11:43:16,2019-06-17 11:43:18,2.651s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-17 11:43:18,2019-06-17 11:43:19,0.495s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-17 11:43:19,2019-06-17 11:43:19,0.188s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:43:19,2019-06-17 11:43:24,5.004s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 11:43:24,2019-06-17 11:43:29,4.552s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:43:29,2019-06-17 11:43:39,10.002s,PASSED
,,,,,,
Test Cases/Add Receipt,Chrome 74.0.3729.169,,2019-06-17 11:43:39,2019-06-17 11:44:44,1m - 5.264s,FAILED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 74.0.3729.169,,2019-06-17 11:43:39,2019-06-17 11:43:41,2.648s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:43:41,2019-06-17 11:43:51,10.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 74.0.3729.169,,2019-06-17 11:43:51,2019-06-17 11:43:52,0.110s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 74.0.3729.169,,2019-06-17 11:43:52,2019-06-17 11:43:54,2.596s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:43:54,2019-06-17 11:43:59,5.009s,PASSED
"click(findTestObject(""Add Receipt/Page_My Orders/span_View Order""))",Chrome 74.0.3729.169,,2019-06-17 11:43:59,2019-06-17 11:44:02,2.688s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:44:02,2019-06-17 11:44:07,5.002s,PASSED
"click(findTestObject(""Add Receipt/Page_Order  000000052/span_Add Receipt""))",Chrome 74.0.3729.169,,2019-06-17 11:44:07,2019-06-17 11:44:44,36.970s,FAILED
