Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Receipt,Chrome 74.0.3729.169,,2019-06-14 17:38:47,2019-06-14 17:41:00,2m - 13.093s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-14 17:38:47,2019-06-14 17:39:46,58.975s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-14 17:38:47,2019-06-14 17:38:54,6.694s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-14 17:38:54,2019-06-14 17:39:03,8.541s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-14 17:39:03,2019-06-14 17:39:04,1.154s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:39:04,2019-06-14 17:39:14,10.034s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-14 17:39:14,2019-06-14 17:39:14,0.147s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-14 17:39:14,2019-06-14 17:39:14,0.071s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:39:14,2019-06-14 17:39:24,10.004s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-14 17:39:24,2019-06-14 17:39:24,0.093s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-14 17:39:24,2019-06-14 17:39:27,2.439s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-14 17:39:27,2019-06-14 17:39:27,0.449s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-14 17:39:27,2019-06-14 17:39:27,0.159s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:39:27,2019-06-14 17:39:32,5.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-14 17:39:32,2019-06-14 17:39:36,3.873s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:39:36,2019-06-14 17:39:46,10.003s,PASSED
,,,,,,
Test Cases/Add Receipt,Chrome 74.0.3729.169,,2019-06-14 17:39:46,2019-06-14 17:40:59,1m - 13.076s,FAILED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 74.0.3729.169,,2019-06-14 17:39:46,2019-06-14 17:39:49,2.670s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:39:49,2019-06-14 17:39:59,10.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 74.0.3729.169,,2019-06-14 17:39:59,2019-06-14 17:39:59,0.087s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 74.0.3729.169,,2019-06-14 17:39:59,2019-06-14 17:40:02,2.556s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:40:02,2019-06-14 17:40:07,5.007s,PASSED
"click(findTestObject(""Add Receipt/Page_My Orders/span_View Order""))",Chrome 74.0.3729.169,,2019-06-14 17:40:07,2019-06-14 17:40:09,2.572s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:40:09,2019-06-14 17:40:14,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Order  000000052/span_Add Receipt""))",Chrome 74.0.3729.169,,2019-06-14 17:40:14,2019-06-14 17:40:17,2.540s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:40:17,2019-06-14 17:40:22,5.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/input__tran_datetime""))",Chrome 74.0.3729.169,,2019-06-14 17:40:22,2019-06-14 17:40:22,0.162s,PASSED
"doubleClick(findTestObject(""Add Receipt/Page_Payment Receipt/span_Prev""))",Chrome 74.0.3729.169,,2019-06-14 17:40:22,2019-06-14 17:40:22,0.114s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:40:22,2019-06-14 17:40:27,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_14""))",Chrome 74.0.3729.169,,2019-06-14 17:40:27,2019-06-14 17:40:59,32.113s,FAILED
