Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Receipt,Chrome 74.0.3729.169,,2019-06-14 17:19:33,2019-06-14 17:21:46,2m - 12.993s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-14 17:19:33,2019-06-14 17:20:32,58.925s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-14 17:19:33,2019-06-14 17:19:40,6.593s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-14 17:19:40,2019-06-14 17:19:49,8.769s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-14 17:19:49,2019-06-14 17:19:50,1.162s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:19:50,2019-06-14 17:20:00,10.026s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-14 17:20:00,2019-06-14 17:20:00,0.147s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-14 17:20:00,2019-06-14 17:20:00,0.072s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:20:00,2019-06-14 17:20:10,10.005s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-14 17:20:10,2019-06-14 17:20:10,0.128s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-14 17:20:10,2019-06-14 17:20:13,2.444s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-14 17:20:13,2019-06-14 17:20:13,0.459s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-14 17:20:13,2019-06-14 17:20:13,0.166s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:20:13,2019-06-14 17:20:18,5.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-14 17:20:18,2019-06-14 17:20:22,3.632s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:20:22,2019-06-14 17:20:32,10.004s,PASSED
,,,,,,
Test Cases/Add Receipt,Chrome 74.0.3729.169,,2019-06-14 17:20:32,2019-06-14 17:21:45,1m - 13.009s,FAILED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 74.0.3729.169,,2019-06-14 17:20:32,2019-06-14 17:20:35,2.533s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-14 17:20:35,2019-06-14 17:20:45,10.005s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 74.0.3729.169,,2019-06-14 17:20:45,2019-06-14 17:20:45,0.119s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 74.0.3729.169,,2019-06-14 17:20:45,2019-06-14 17:20:47,2.628s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:20:47,2019-06-14 17:20:52,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_My Orders/span_View Order""))",Chrome 74.0.3729.169,,2019-06-14 17:20:52,2019-06-14 17:20:55,2.483s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:20:55,2019-06-14 17:21:00,5.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Order  000000052/span_Add Receipt""))",Chrome 74.0.3729.169,,2019-06-14 17:21:00,2019-06-14 17:21:03,2.880s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:21:03,2019-06-14 17:21:08,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/input__tran_datetime""))",Chrome 74.0.3729.169,,2019-06-14 17:21:08,2019-06-14 17:21:08,0.150s,PASSED
"doubleClick(findTestObject(""Add Receipt/Page_Payment Receipt/span_Prev""))",Chrome 74.0.3729.169,,2019-06-14 17:21:08,2019-06-14 17:21:08,0.001s,NOT_RUN
delay(5),Chrome 74.0.3729.169,,2019-06-14 17:21:08,2019-06-14 17:21:13,5.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_14""))",Chrome 74.0.3729.169,,2019-06-14 17:21:13,2019-06-14 17:21:45,31.984s,FAILED
