Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Multiple Address Checkout,Chrome 74.0.3729.169,,2019-06-17 16:28:45,2019-06-17 16:30:40,1m - 54.869s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-17 16:28:45,2019-06-17 16:29:46,1m - 0.878s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 16:28:45,2019-06-17 16:28:52,6.352s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 16:28:52,2019-06-17 16:29:02,10.533s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 16:29:02,2019-06-17 16:29:03,1.144s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 16:29:03,2019-06-17 16:29:13,10.025s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 16:29:13,2019-06-17 16:29:14,0.208s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 16:29:14,2019-06-17 16:29:14,0.160s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 16:29:14,2019-06-17 16:29:24,10.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-17 16:29:24,2019-06-17 16:29:24,0.124s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 16:29:24,2019-06-17 16:29:26,2.518s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-17 16:29:26,2019-06-17 16:29:27,0.481s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-17 16:29:27,2019-06-17 16:29:27,0.168s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 16:29:27,2019-06-17 16:29:32,5.004s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 16:29:32,2019-06-17 16:29:36,3.832s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 16:29:36,2019-06-17 16:29:46,10.004s,PASSED
,,,,,,
Test Cases/Multi Add To Cart,Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:30:39,52.974s,FAILED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.001s,NOT_RUN
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.010s,NOT_RUN
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.001s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.003s,NOT_RUN
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.001s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.001s,NOT_RUN
"mouseOver(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_SHOP""))",Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:46,0.121s,PASSED
"click(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_Work Wear""))",Chrome 74.0.3729.169,,2019-06-17 16:29:46,2019-06-17 16:29:56,9.523s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 16:29:56,2019-06-17 16:30:06,10.004s,PASSED
"scrollToElement(findTestObject(""add to cart/Page_DRESSES - SHOP/img_Quick View_imgage-additional""), 5)",Chrome 74.0.3729.169,,2019-06-17 16:30:06,2019-06-17 16:30:39,33.039s,FAILED
