Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Multiple Address Checkout,Chrome 74.0.3729.169,,2019-06-19 10:09:03,2019-06-19 10:15:37,6m - 33.345s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-19 10:09:04,2019-06-19 10:10:16,1m - 12.230s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-19 10:09:04,2019-06-19 10:09:10,6.627s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-19 10:09:10,2019-06-19 10:09:30,19.980s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-19 10:09:30,2019-06-19 10:09:32,1.183s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 10:09:32,2019-06-19 10:09:42,10.034s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-19 10:09:42,2019-06-19 10:09:42,0.160s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-19 10:09:42,2019-06-19 10:09:42,0.088s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 10:09:42,2019-06-19 10:09:52,10.002s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-19 10:09:52,2019-06-19 10:09:52,0.087s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-19 10:09:52,2019-06-19 10:09:54,2.411s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-19 10:09:54,2019-06-19 10:09:55,0.481s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-19 10:09:55,2019-06-19 10:09:55,0.167s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-19 10:09:55,2019-06-19 10:10:00,5.002s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-19 10:10:00,2019-06-19 10:10:06,5.674s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-19 10:10:06,2019-06-19 10:10:16,10.003s,PASSED
,,,,,,
Test Cases/Multi Add To Cart,Chrome 74.0.3729.169,,2019-06-19 10:10:16,2019-06-19 10:14:48,4m - 31.963s,FAILED
