Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Receipt,Chrome 74.0.3729.169,,2019-06-17 11:48:44,2019-06-17 11:50:57,2m - 12.834s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-17 11:48:45,2019-06-17 11:49:44,59.053s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 11:48:45,2019-06-17 11:48:52,6.498s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 11:48:52,2019-06-17 11:49:00,8.818s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 11:49:00,2019-06-17 11:49:01,1.149s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:49:01,2019-06-17 11:49:12,10.025s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 11:49:12,2019-06-17 11:49:12,0.145s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 11:49:12,2019-06-17 11:49:12,0.072s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:49:12,2019-06-17 11:49:22,10.005s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-17 11:49:22,2019-06-17 11:49:22,0.120s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 11:49:22,2019-06-17 11:49:24,2.417s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha+5@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-17 11:49:24,2019-06-17 11:49:25,0.475s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-17 11:49:25,2019-06-17 11:49:25,0.158s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:49:25,2019-06-17 11:49:30,5.004s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 11:49:30,2019-06-17 11:49:34,3.856s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:49:34,2019-06-17 11:49:44,10.004s,PASSED
,,,,,,
Test Cases/Add Receipt,Chrome 74.0.3729.169,,2019-06-17 11:49:44,2019-06-17 11:50:57,1m - 12.756s,FAILED
"click(findTestObject(""My Order/Page_My Orders/img""))",Chrome 74.0.3729.169,,2019-06-17 11:49:44,2019-06-17 11:49:47,2.626s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 11:49:47,2019-06-17 11:49:57,10.004s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-b-icon""))",Chrome 74.0.3729.169,,2019-06-17 11:49:57,2019-06-17 11:49:57,0.091s,PASSED
"click(findTestObject(""Add Receipt/Page_Welcome to The Thread Theory  The Thread Theory/li_My Orders""))",Chrome 74.0.3729.169,,2019-06-17 11:49:57,2019-06-17 11:49:59,2.491s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:49:59,2019-06-17 11:50:04,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_My Orders/span_View Order""))",Chrome 74.0.3729.169,,2019-06-17 11:50:04,2019-06-17 11:50:07,2.568s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:50:07,2019-06-17 11:50:12,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_Order  000000052/span_Add Receipt""))",Chrome 74.0.3729.169,,2019-06-17 11:50:12,2019-06-17 11:50:14,2.502s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:50:14,2019-06-17 11:50:19,5.003s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/input__tran_datetime""))",Chrome 74.0.3729.169,,2019-06-17 11:50:19,2019-06-17 11:50:19,0.162s,PASSED
"doubleClick(findTestObject(""Add Receipt/Page_Payment Receipt/span_Prev""))",Chrome 74.0.3729.169,,2019-06-17 11:50:19,2019-06-17 11:50:20,0.118s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 11:50:20,2019-06-17 11:50:25,5.005s,PASSED
"click(findTestObject(""Add Receipt/Page_Payment Receipt/a_14""))",Chrome 74.0.3729.169,,2019-06-17 11:50:25,2019-06-17 11:50:57,31.939s,FAILED
