Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Multiple Address Checkout,Chrome 74.0.3729.169,,2019-06-17 15:50:17,2019-06-17 15:51:39,1m - 21.121s,FAILED
,,,,,,
Test Cases/Login,Chrome 74.0.3729.169,,2019-06-17 15:50:18,2019-06-17 15:51:17,59.741s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 15:50:18,2019-06-17 15:50:24,6.002s,PASSED
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 15:50:24,2019-06-17 15:50:33,8.909s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 15:50:33,2019-06-17 15:50:34,1.197s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 15:50:34,2019-06-17 15:50:44,10.030s,PASSED
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 15:50:44,2019-06-17 15:50:44,0.148s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 15:50:44,2019-06-17 15:50:44,0.069s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 15:50:44,2019-06-17 15:50:54,10.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_Start shopping now _login-icon""))",Chrome 74.0.3729.169,,2019-06-17 15:50:54,2019-06-17 15:50:54,0.111s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/a_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 15:50:54,2019-06-17 15:50:57,2.513s,PASSED
"setText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginusername""), ""himangi.tankha@ranosys.com"")",Chrome 74.0.3729.169,,2019-06-17 15:50:57,2019-06-17 15:50:57,0.456s,PASSED
"setEncryptedText(findTestObject(""Object Repository/add to cart/Page_Sign In/input_Sign In_loginpassword""), ""8SQVv/p9jVTHLrggi8kCzw=="")",Chrome 74.0.3729.169,,2019-06-17 15:50:57,2019-06-17 15:50:58,0.161s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-17 15:50:58,2019-06-17 15:51:03,5.003s,PASSED
"click(findTestObject(""Object Repository/add to cart/Page_Sign In/button_Sign In""))",Chrome 74.0.3729.169,,2019-06-17 15:51:03,2019-06-17 15:51:07,4.810s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 15:51:07,2019-06-17 15:51:17,10.002s,PASSED
,,,,,,
Test Cases/Multi Add To Cart,Chrome 74.0.3729.169,,2019-06-17 15:51:17,2019-06-17 15:51:38,20.341s,FAILED
"mouseOver(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_SHOP""))",Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.075s,PASSED
openBrowser(toString()),Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.002s,NOT_RUN
"navigateToUrl(""http://18.138.12.239/"")",Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.000s,NOT_RUN
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.000s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.001s,NOT_RUN
"check(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/span_concat(Don  t show this popup again)_check""))",Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.004s,NOT_RUN
"click(findTestObject(""Object Repository/add to cart/Page_Welcome to The Thread Theory  The Thread Theory/button_Close""))",Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.001s,NOT_RUN
delay(10),Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.001s,NOT_RUN
"mouseOver(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_SHOP""))",Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:18,0.069s,PASSED
"click(findTestObject(""add to cart/menu_cart_mini/Page_Work Wear - DRESSES - SHOP/span_Work Wear""))",Chrome 74.0.3729.169,,2019-06-17 15:51:18,2019-06-17 15:51:27,9.169s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-17 15:51:27,2019-06-17 15:51:37,10.003s,PASSED
"scrollToElement(findTestObject(""Filter_Sort/Page_Work Wear - DRESSES - SHOP/img_Quick View_imgage-additional""), 5)",Chrome 74.0.3729.169,,2019-06-17 15:51:37,2019-06-17 15:51:37,0.078s,PASSED
"mouseOver(findTestObject(""Filter_Sort/Page_Work Wear - DRESSES - SHOP/img_Quick View_imgage-additional""))",Chrome 74.0.3729.169,,2019-06-17 15:51:37,2019-06-17 15:51:37,0.038s,PASSED
"click(findTestObject(""Filter_Sort/Page_Work Wear - DRESSES - SHOP/img_Quick View_imgage-additional""))",Chrome 74.0.3729.169,,2019-06-17 15:51:37,2019-06-17 15:51:38,0.634s,FAILED
